latitude,longitude,target_speed,way_maxspeed,speed_osrm,elevation,fwd_azimuth,way_type,way_surface,node:intersection,node:railway,node:crossing,node:highway,node:stop,start_stop,azimuth_diff,elevation_diff
49.20268828740926,16.58158436330335,7.938677134179089,50.0,11.227164402950818,292.0,-34.670379493861525,tertiary,asphalt,,,,,,0,0.0,0.0
49.20269568252463,16.581576557340803,8.085197206519963,50.0,11.3543291088664,292.0,-34.670379493861525,tertiary,asphalt,,,,,,0,0.0,0.0
49.2027029416145,16.581568470062802,8.231717278860838,50.0,11.045694626100346,292.0,-38.17859652990028,tertiary,asphalt,,,,,,0,3.508217036038751,0.0
49.20271026386397,16.581560516817483,8.378237351201713,50.0,10.777777777777777,292.0731091985147,-34.3161255080613,tertiary,asphalt,,,,,,0,3.862471021838978,0.0731091985147145
49.20271769046576,16.5815527807844,8.524757423542587,50.0,10.777777777777777,292.1762564186863,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.202725117067,16.581545044749003,8.671277495883462,50.0,10.777777777777777,292.2794036388579,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.20273254366771,16.581537308711287,8.817797568224337,50.0,10.777777777777777,292.3825508590295,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.2027399702679,16.581529572671258,8.964317640565211,50.0,10.777777777777777,292.4856980792011,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.202747396867565,16.581521836628895,9.110837712906086,50.0,10.777777777777777,292.5888452993727,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.20275482346669,16.581514100584236,9.257357785246962,50.0,10.777777777777777,292.69199251954427,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.202762250065305,16.58150636453725,9.403877857587837,50.0,10.777777777777777,292.79513973971586,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.20276967666338,16.58149862848795,9.55039792992871,50.0,10.777777777777777,292.89828695988746,-34.3161255080613,tertiary,asphalt,,,,,,0,0.0,0.1031472201715928
49.202777102579496,16.581490890928347,9.696196410984449,50.0,10.77767678535336,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.5501440052812896,0.1017130401125427
49.20278448016688,16.581483046419148,9.790819139827812,50.0,10.77041334045242,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.2027918577537,16.581475201907622,9.885441868671176,50.0,10.763149895551484,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.20279923533999,16.58146735739376,9.98006459751454,50.0,10.755886450650545,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.20280661292573,16.581459512877554,10.074687326357903,50.0,10.748623005749604,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
